keyword,bm25
動物,0.524941096886696
アメリカ文学,0.553253149491395
案内,0.169484459211976
犬,0.438365187969862
ウルフ,0.553253149491395
バック,0.553253149491395
チャーリー,0.819184896636656
猫,0.212713245518381
プルートー,0.553253149491395
鯨,0.495809168730628
モービー,0.553253149491395
ディック,0.553253149491395
たち,0.0693571593650802
登場,0.136109162363548
アーヴィング,0.280285832465621
スタインベック,0.280285832465621
19,0.280285832465621
20世紀,0.198586388378529
6作品,0.280285832465621
注目,0.1524609219509
原文,0.280285832465621
1,0.00571995007218209
章,0.0612188618788115
リップ,0.280285832465621
愛犬,0.280285832465621
—,0.100620765508219
ワシントン・アーヴィング,0.280285832465621
リップ・ヴァン・ウィンクル,0.280285832465621
2,0.00559878055405741
黒猫,0.553253149491395
エドガー・アラン・ポー,0.280285832465621
3,0.00639270634226497
ハーマン・メルヴィル,0.280285832465621
白鯨,0.280285832465621
4,0.00919700972899741
野生,0.495809168730628
そり,0.280285832465621
ジャック・ロンドン,0.280285832465621
呼び声,0.280285832465621
5,0.0175563516311514
老人,0.188034899610364
同志,0.222081974132517
カジキマグロ,0.280285832465621
アーネスト・ヘミングウェイ,0.280285832465621
老人と海,0.280285832465621
6,0.0325774096524691
旅,0.280113483297508
ジョン・スタインベック,0.280285832465621
