keyword,bm25
数字,0.326949667829274
からだ,0.69355675758
不思議,0.280548913881458
—,0.028507174037999
人体,0.299806966764612
入門書,0.316630491806982
心臓,0.40049312284175
1日,0.78444139470968
血液,0.354092368893935
量,0.292753908626362
食べ物,0.299806966764612
胃,0.40049312284175
時間,0.618577186751303
脳,0.249786837450114
シワ,0.40049312284175
どれ,1.26890245492883
さ,0.141346652038012
ふだん,0.446893876789566
意識,0.246353154678546
こと,0.0713838439343174
働き,0.326949667829274
重さ,0.446893876789566
長さ,0.446893876789566
面積,0.354092368893935
容積,0.446893876789566
速さ,0.731277290097167
メカニズム,0.246353154678546
1,0.00912001380988011
章,0.107770607052665
全部,0.731277290097167
いくつ,0.373350421777089
2,0.0089268184734369
3,0.0101926711576563
4,0.0146639139642106
一生,0.299806966764612
5,0.0279922319787191
6,0.0519421362374405
さまざま,0.19668628284669
7,0.0895876681381157
