keyword,bm25
東京スカイツリー,0.731277290097167
論,0.327985318490802
ツリー,0.446893876789566
開業,0.373350421777089
都市,0.53901291083585
序章,0.142756012253778
坂の上,0.40049312284175
スカイツリー,1.68119968926884
1,0.00912001380988011
章,0.0799735383679785
インフラ,0.354092368893935
編,1.05494888006857
—,0.131446394199825
もの,0.110145609196917
2,0.0089268184734369
タワー,0.875326031839361
世界,0.105907349875706
史,0.212830186441407
なか,0.17986275780432
3,0.0101926711576563
タウン,0.40049312284175
日本史,0.307691614946119
駆動,0.40049312284175
Rising,0.446893876789566
East,0.446893876789566
4,0.0146639139642106
コミュニケーション,0.221479895951488
地元,0.326949667829274
ムーブメント,0.373350421777089
拡張,0.664298439494312
5,0.0279922319787191
ビジョン,0.316630491806982
構想,0.265611207561701
近代,0.207005458868982
暁,0.446893876789566
