keyword,bm25
住環境,8.34988685381804
学,0.08195179303514799
安全,0.557492828188175
安心,0.648484243466029
快適,3.6653347465666397
生活,0.7474406429800959
こと,0.0
自然環境,1.36191410506309
共生,1.29456090960422
総合的,0.574131402175558
目的,0.162569025709239
学問,0.134455341168167
体系,0.14834482426318
学科,0.0
空間,7.62580674126697
的,0.0
身近,1.11291589584307
インテリア,5.24911280014497
近隣,1.2059770716542
環境,0.508613474043417
地域コミュニティ,4.19815033232178
ランドスケープ,1.40458848904255
分野,0.0
これら,0.3536312839263
関係,0.40187125240671095
考察,0.8167769956798341
よう,0.200570302656367
計画,0.6165747460933321
設計,2.40189198309182
整備,0.8612486931350549
管理,0.773922814087629
方法,0.09464638544631569
模索,1.05763224739102
カリキュラム,0.0
各人,1.70611649085705
自己,0.682223471707918
目標,0.10762000211049401
基礎的,0.454576243762022
能力,0.284649521588878
身,0.0
履修,0.284649521588878
プログラム,0.14834482426318
工夫,0.648484243466029
授業,0.10084259792882001
専門,0.0
講義,0.114493886402093
ほか,0.163599329982542
温,2.3546007343230797
湿度,2.3546007343230797
さ,0.25596482637367396
物理的,1.53630472647309
人,0.0
住宅,3.8764867624226604
材料,0.648484243466029
耐久性,1.94545273039809
構造,0.25596482637367396
強度,1.53630472647309
実験,0.29069694937658896
実習,0.0444716974552211
デザイン,21.2110147196435
演習,0.10084259792882001
各,0.134455341168167
学習,0.0444716974552211
内容,0.162569025709239
総括,1.70611649085705
全,0.409148003924995
教員,0.06952447515707391
教育,0.0
指導,0.134455341168167
三,1.53630472647309
次元,1.40458848904255
建築,5.51624994714917
CAD,1.05763224739102
画像処理,1.94545273039809
コンピューター,1.05763224739102
システム,0.29069694937658896
利用,0.29069694937658896
ヒューマン,1.05763224739102
スケール,1.53630472647309
建物,1.2969684869320601
創造,0.9533527892062681
日用,1.53630472647309
製品,1.36191410506309
衣服,3.8764867624226604
ため,0.0
あり方,0.653986146086591
理論,0.244944302084801
技術,0.48130069288726696
両面,0.580314650657882
自ら,0.361311646442099
地域,0.08195179303514799
生活環境,1.43335174177317
プロデュース,1.8748755602621001
表現力,1.5842070653112699
インテリアデザイン,1.1271567225481
構成,0.32166356989912104
もの,0.715347962342157
・,0.796829067729209
観察,0.557492828188175
企画,2.50037154636082
提案,2.99491714595089
総合,0.18070475494195898
力,0.18214964813224901
プロダクトデザイン,3.36893930589564
マーケティング,0.756104245576522
素材,0.616569671379572
ファッション,3.9596697905926397
商品,0.840573210000883
開発,0.223163288235651
服飾,2.250128737453
業界,0.923148468157298
活躍,0.0763822779753799
スキル,0.361311646442099
知識,0.0
デザインマネジメント,1.53630472647309
プロデューサー,1.1271567225481
統括,1.1271567225481
人材,0.0763822779753799
4,0.0444716974552211
コース,0.27412611165433504
用意,0.13420812677871
それぞれ,0.163599329982542
の,0.361311646442099
垣根,0.887820483007063
横断,0.8167769956798341
将来,0.40187125240671095
可能性,0.692624365681744
連動,1.67802568881489
編成,0.239336239541034
多彩,0.214840451757356
強み,0.648484243466029
1,0.138790832168943
基礎,0.0
制作,2.4525949447083297
ものづくり,3.7526053914204502
集中,0.478672479082068
4年間,0.20742166745457802
2,0.18070475494195898
インクルーシブデザイン,3.06690573313283
実践,0.0
3,0.088614403065398
資格,0.12088518499262901
取得,0.06952447515707391
徹底,0.366967507061076
サポート,0.192088966534855
見た目,1.53630472647309
おしゃれ,1.40458848904255
本当,0.9391811928426179
住まい,3.8764867624226604
重要,0.223163288235651
人々,0.9533527892062681
暮らし,2.37568951138255
時代の流れ,1.40458848904255
発想,1.17040827960613
本,0.088614403065398
ビジネス,0.955567827848777
アパレル,1.2059770716542
公共施設,1.2969684869320601
さまざま,0.06735319545886881
づくり,0.273075467782923
空間デザイン,5.9853599387850505
立場,0.478672479082068
ユーザー,1.2969684869320601
視点,0.138790832168943
持続,1.17040827960613
性,0.138790832168943
まちづくり,1.36191410506309
製作,0.840573210000883
修得,0.13420812677871
多く,0.134455341168167
方,0.580314650657882
あなた,0.9391811928426179
何,0.454576243762022
みたい,1.53630472647309
対象,0.134455341168167
家電,1.40458848904255
情報機器,1.53630472647309
自動車,1.05763224739102
家具,1.53630472647309
日用品,3.40589881488828
テキスタイル,3.06690573313283
まわり,1.70611649085705
往復,1.94545273039809
テクノロジー,1.43335174177317
両方,0.530033188917623
感性,2.0625580969918103
思考,0.477783913924388
感覚,0.648484243466029
鍛錬,1.70611649085705
複雑,0.454576243762022
社会,0.0
発想力,1.2059770716542
クリエイター,2.4074768054473
育成,0.0
プロダクト,3.8764867624226604
未来,0.5109793519205971
豊か,0.167450468032141
環境デザイン,2.4074768054473
緑,1.40458848904255
光,1.05763224739102
水,0.9391811928426179
熱,1.2969684869320601
風,1.94545273039809
コミュニティ,0.796829067729209
本質,0.773922814087629
理解,0.0
エコ,1.53630472647309
機能,0.574131402175558
都市,1.75235949458343
情報,0.14834482426318
表現,1.38012484851153
測定,0.840573210000883
手法,0.8161905602709759
IT,0.616569671379572
情報技術,0.840573210000883
領域,0.0220260641213031
科学,0.114493886402093
追究,0.273075467782923
まち,2.8039622709658
自然,0.346956241651528
双方,0.887820483007063
新た,0.239336239541034
職,0.682223471707918
環境技術,1.2969684869320601
感,0.9954404851175569
養成,0.0329778789707963
専攻,0.48085789386895
グラフィックデザイン,2.58912181920844
はじめ,0.12088518499262901
Web,0.9954404851175569
ゲームデザイン,1.70611649085705
等,0.241321568902437
様々,0.20780050581514098
学内,0.431425206075889
外,0.682223471707918
発表,0.25596482637367396
機会,0.239336239541034
特長,0.29069694937658896
アート,3.36893930589564
絵画,1.77234482352861
彫刻,2.4074768054473
工芸,2.250128737453
油彩画,1.70611649085705
日本画,1.70611649085705
塑像,1.70611649085705
木彫,1.70611649085705
石,1.70611649085705
立体造形,1.70611649085705
染色,1.53630472647309
陶芸,1.2059770716542
木工,1.53630472647309
北海道,1.05763224739102
地場産業,1.53630472647309
ガラス工芸,1.70611649085705
担い手,0.9954404851175569
イラスト,3.40589881488828
マンガ,2.8039622709658
後,0.239336239541034
アニメ,0.9954404851175569
専門的,0.268411500383551
追求,0.387681063804214
プロ,1.00571838025266
マンガ家,1.70611649085705
イラストレーター,1.53630472647309
講師,0.616569671379572
陣,0.387681063804214
たくさん,1.1271567225481
吸収,0.9954404851175569
大学,0.10762000211049401
卒業後,0.188941384572828
デビュー,1.70611649085705
充実,0.0573534089853261
AR,1.53630472647309
VR,1.53630472647309
プロジェクションマッピング,1.70611649085705
先端技術,0.756104245576522
対応,0.406733254282653
展開,0.163599329982542
工業デザイン,1.53630472647309
経験,0.134455341168167
プロジェクト,0.387681063804214
必要,0.022277202150894602
営み,0.682223471707918
プランニング,1.05763224739102
視覚,3.1611388000805
多様,0.406733254282653
メディア,1.50578236947017
アプローチ,0.239336239541034
いずれ,0.25596482637367396
専門職,0.5037943893713099
化,0.09464638544631569
現代,0.5109793519205971
事情,0.887820483007063
2年,0.043889184260501
次,0.0
3年,0.022277202150894602
興味,0.14834482426318
適性,0.887820483007063
イラストレーション,1.70611649085705
映像,0.756104245576522
情報デザイン,5.58718144522637
専門性,0.241321568902437
自分,0.282886950600994
デザイナー,4.94045014711173
役割,0.25596482637367396
私たち,0.273075467782923
社会環境,0.9391811928426179
産業,0.308860714698108
可能,0.163599329982542
世界,0.20742166745457802
維持,0.454576243762022
知恵,0.796829067729209
組み立て,1.2969684869320601
｢,1.1271567225481
芸術,1.29456090960422
統合,0.387681063804214
｣,1.2969684869320601
基本,0.241321568902437
理念,0.431425206075889
問題,0.06735319545886881
ニーズ,0.545137109383257
魅力的,1.53630472647309
合理,0.9954404851175569
カタチ,2.97525491345261
美意識,1.70611649085705
選択,0.135779683271227
グラフィック,1.40458848904255
高度,0.0337392282418889
他,0.134455341168167
プランナー,1.1271567225481
所定,0.616569671379572
科目,0.0
単位,0.327601202875718
建築士,1.2969684869320601
試験,0.431425206075889
受験資格,0.454576243762022
洞察,0.478672479082068
確か,0.346956241651528
貢献,0.08195179303514799
日常,0.682223471707918
発見,0.308860714698108
解決策,0.756104245576522
企画力,1.77234482352861
それ,0.12088518499262901
的確,0.431425206075889
融合,0.327601202875718
デザイン学科,1.40458848904255
柱,0.308860714698108
6,0.366967507061076
実社会,0.431425206075889
活,0.9391811928426179
キャリア,0.5037943893713099
初歩,1.2969684869320601
発揮,0.955567827848777
段階的,0.366967507061076
ビジュアルコミュニケーション,1.70611649085705
スペース,1.2969684869320601
デザインプロデュースコース,1.70611649085705
設置,0.022277202150894602
うえ,0.327601202875718
志向,1.1271567225481
考える力,0.682223471707918
要素,0.557492828188175
徹底的,0.454576243762022
後期,0.409148003924995
誰,0.796829067729209
念頭,1.1271567225481
消費者,0.9954404851175569
心理,0.366967507061076
意識,0.308860714698108
調査,0.327601202875718
日常的,1.2969684869320601
就職,0.20742166745457802
最新,0.25596482637367396
デジタル,0.887820483007063
機器,0.5037943893713099
理想的,1.70611649085705
課題解決,0.530033188917623
デザイン学部,1.53630472647309
1年,0.0110335136974005
中心,0.0337392282418889
人間,0.13243175409076402
学び,0.022277202150894602
今,0.431425206075889
課題,0.138790832168943
多角,0.557492828188175
視野,0.045428239837027096
枠,0.5862924811925619
日常生活,0.718008718623103
地域づくり,1.1271567225481
支援,0.273075467782923
生活空間,1.2059770716542
ハード,0.9954404851175569
面,1.11291589584307
種々,1.2969684869320601
施設,0.366967507061076
群,0.29069694937658896
ソフト,0.840573210000883
社会活動,0.9954404851175569
有機的,0.756104245576522
造形,0.796829067729209
上,0.10762000211049401
地域再生,1.40458848904255
高質,1.70611649085705
素養,0.5862924811925619
学生,0.0906878217592673
実現,0.214840451757356
複数,0.907464817439101
モデル,0.8167769956798341
モノ,1.11291589584307
コト,1.2059770716542
原理,0.5862924811925619
心理学,0.409148003924995
人間工学,1.2969684869320601
科学技術,0.887820483007063
創出,0.840573210000883
複合,0.718008718623103
学修,0.09464638544631569
これ,0.239336239541034
使命,0.756104245576522
ヒト,1.98718527528597
良質,1.53630472647309
具体的,0.431425206075889
色,1.2059770716542
解決,0.09464638544631569
真,0.530033188917623
