keyword,bm25
人生,0.346548165810214
筋トレ,1.73327477487979
—,0.0206384576819276
いま,0.112394437963126
損,0.270296061970411
年齢,0.245539215561506
運動,0.167538807302711
能力,0.189167834391432
関係,0.119761808981069
やり方,0.245539215561506
トレーニング,0.830180618029658
成果,0.203110167255977
カラダ,0.571171832337243
こと,0.0516800592106374
肉体,0.256353729105866
メンタル,0.289946676463083
自信,0.222760781748649
よう,0.0907157292928517
これ,0.117638942094584
4000,0.3235396238203
名,0.1587027063544
以上,0.144760373489855
指導,0.207327119569525
著者,0.0948605082817269
簡単,0.603549533520375
効果,0.173734172212308
絶大,0.270296061970411
自宅,0.270296061970411
メソッド,0.289946676463083
公開,0.207327119569525
1,0.00660265443438595
章,0.0699960566625852
あなた,0.125924305541789
2,0.00646278600090973
部屋,0.532461688723091
3,0.00737923064814111
合間,0.289946676463083
4,0.0106162949508211
目的,0.180839218483916
メニュー,0.245539215561506
5,0.0202656529316242
ストレッチ,0.289946676463083
有,0.256353729105866
酸素,0.289946676463083
6,0.0376047650046403
男,0.155574887034215
たち,0.0800603764122649
